Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2018-01-02,25.74725341796875,25.775297359475214,25.375680553469202,25.456306216695925,29782800
2018-01-03,26.13286018371582,26.19946122536147,25.771800326374485,25.79984427781392,38599200
2018-01-04,26.290599822998047,26.30812795931396,26.020684174892573,26.115329157511393,28613600
2018-01-05,26.28008460998535,26.301116234509337,26.062748017037567,26.25554682323465,28408800
2018-01-08,26.437822341918945,26.451844313861415,26.19945416773235,26.269564027444694,19558400
2018-01-09,26.371231079101562,26.49742352445651,26.329165147704128,26.490413873099612,18469000
2018-01-10,26.339677810668945,26.465872915344587,26.31864618469579,26.448344777421386,21644000
2018-01-11,26.87950897216797,26.97415395340004,26.336168847353186,26.430816503003335,36179000
2018-01-12,27.1389102935791,27.209020167244343,26.886520097220668,26.886520097220668,39638400
2018-01-16,26.795379638671875,27.219534319406524,26.74630406730873,27.202006183454802,33789800
2018-01-17,27.030241012573242,27.145920288379152,26.69722783310313,26.872498490596453,28014800
2018-01-18,26.80940055847168,26.9951870248158,26.760322314620108,26.92858332011962,23029200
2018-01-19,26.77435302734375,26.78487151658539,26.59908231518,26.74981523461758,25925400
2018-01-22,27.352746963500977,27.363262778343447,26.80239703325473,26.80940935942893,34033400
2018-01-23,27.31067657470703,27.433365506539428,27.173962994187356,27.405321558001127,20369800
2018-01-24,27.237060546875,27.478934922836594,27.14241556356115,27.34222401670651,25839400
2018-01-25,27.02323341369629,27.373774789976185,26.97415783497058,27.373774789976185,23436800
2018-01-26,27.170455932617188,27.216025337184437,27.026732721076375,27.082820610775556,15570600
2018-01-29,26.760318756103516,27.156432095252406,26.71825551613556,27.061784456489313,25294400
2018-01-30,26.220495223999023,26.60959635387759,26.199460923452627,26.535980313592777,45503600
2018-01-31,26.238018035888672,26.33616918045761,26.055737720891806,26.29059977031292,31450600
2018-02-01,26.507932662963867,26.525458122383693,26.125841275530476,26.27306797186214,36023200
2018-02-02,25.400232315063477,26.083789724851297,25.260015204767083,26.020692158938864,62010800
2018-02-05,24.334577560424805,25.379191860804706,23.934960673389984,25.060197978926766,69535200
2018-02-06,24.527379989624023,24.70265067392956,23.80175946357583,23.917438757077903,65630400
2018-02-07,24.117238998413086,24.912966456815127,24.113732837086562,24.60449112051809,49207400
