Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2018-01-02,66.25484466552734,66.26354388352564,65.77612205064388,66.08076069619499,14903900
2018-01-03,66.6117172241211,66.65523988447863,66.20262812301245,66.35930040342372,18155000
2018-01-04,67.09912109375,67.15134960025338,66.7770773999944,66.89893284746255,16483000
2018-01-05,67.5604476928711,67.59526448835582,67.04690826025222,67.42118051093217,16996200
2018-01-08,67.8389892578125,67.88250528057875,67.54304975612193,67.63008844228054,5727500
2018-01-09,68.27417755126953,68.4482548935567,67.89990528878967,67.92601622607025,8967700
2018-01-10,68.26545715332031,68.49176296259674,67.94340683398939,68.14360171154613,11669500
2018-01-11,69.13584899902344,69.1619599277362,68.39601057612963,68.57008786129661,9448300
2018-01-12,69.77996826171875,69.84960185732032,69.32736317155886,69.44921864354903,7436200
2018-01-16,69.15328979492188,70.15425130327176,68.83994520725363,70.04110167352397,13343700
2018-01-17,69.53624725341797,69.60588083894115,69.05752465372646,69.2751246280182,7814300
2018-01-18,69.1619873046875,69.72774866636425,69.10105956669925,69.53625959250823,7790400
2018-01-19,69.36216735839844,69.44920601676303,69.0488228757867,69.44050015873938,8657700
2018-01-22,69.36216735839844,69.37957243382176,68.84862798498654,69.17067832562194,12175300
2018-01-23,69.39700317382812,69.46663013523242,69.0662468844981,69.35348051240287,8953800
2018-01-24,69.33607482910156,69.70164127564102,68.90957400084646,69.37959084952251,9660000
2018-01-25,69.40567779541016,69.61457852746351,68.82251152649731,69.51012816143682,12499200
2018-01-26,70.20645904541016,70.20645904541016,69.37957515693179,69.61458684842665,8008300
2018-01-29,69.7364501953125,70.46758300576481,69.71033261726065,70.08460488183742,12870300
2018-01-30,69.18809509277344,69.51014548783041,68.86605133834155,69.27513376584623,16742400
2018-01-31,69.39700317382812,70.08461341184142,69.17069728754323,69.82349736516727,15988100
2018-02-01,69.27513885498047,69.86701117223116,68.85735053728915,68.9530950768904,14169300
2018-02-02,67.88249206542969,68.97049203216909,67.86508698783678,68.85734242625313,17929500
2018-02-05,64.80125427246094,68.04784803844623,64.3660544274058,67.16874249206052,30309100
2018-02-06,65.9850082397461,66.17649726267648,63.225842403654795,63.58270951741117,31980600
2018-02-07,66.10687255859375,67.15135646736361,65.70648938445055,65.93279522744436,22666800
2018-02-08,63.556610107421875,66.28967243306677,63.53049916785569,66.1852220341765,27282100
2018-02-09,64.24421691894531,64.78386726793954,62.224889340349286,64.2964454305412,40362500
2018-02-12,65.28001403808594,65.75003093603533,64.33128102156644,64.76648111515368,20776900
2018-02-13,65.4279556274414,65.61073880045413,64.8360834593233,64.91442289954242,12974600
2018-02-14,66.25484466552734,66.33317747125858,65.03628344269852,65.10591703043147,13482800
2018-02-15,67.25582122802734,67.25582122802734,66.21134363347063,66.77710509744993,10800400
2018-02-16,67.27322387695312,67.95213488590419,67.04691799376087,67.09913987425689,11161700
2018-02-20,66.5943374633789,67.26454285956659,66.35932563309818,66.95990404311765,11838900
2018-02-21,66.6117172241211,67.8302786672504,66.59431214435345,66.66393910404965,8650500
2018-02-22,67.05561065673828,67.66488794469808,66.84671653524126,66.90764426403724,10545200
2018-02-23,67.6126480102539,67.64746479463872,66.9946650288242,67.36893716018277,6603300
2018-02-26,68.54399108886719,68.65714068353206,67.69099627788667,67.9347138243269,8623300
2018-02-27,67.68230438232422,69.00530943157689,67.6735985231392,68.5701094410744,11019300
